"PID","AssessmentYear","Ward_name","DemandTax","DemandCess","DemandPenalty","DemandSWMCess","DemandTotal"
"89318","2013-14","1a","55","13","0","0","68"
"89318","2014-15","1a","55","13","0","0","68"
"89319","2002-03","1a","0","0","0","0","0"
"89319","2003-04","1a","0","0","0","0","0"
"89319","2004-05","1a","0","0","0","0","0"
"89319","2005-06","1a","0","0","0","0","0"
"89319","2006-07","1a","0","0","0","0","0"
"89319","2007-08","1a","0","0","0","0","0"
"89319","2008-09","1a","0","0","0","0","0"
"89319","2009-10","1a","0","0","0","0","0"
"89319","2010-11","1a","0","0","0","0","0"
"89319","2011-12","1a","0","0","0","0","0"
"89319","2012-13","1a","0","0","0","0","0"
"89319","2013-14","1a","55","13","0","0","68"
"89319","2014-15","1a","55","13","0","0","68"
"89320","2002-03","1a","0","0","0","0","0"
"89320","2003-04","1a","0","0","0","0","0"
"89320","2004-05","1a","0","0","0","0","0"
"89320","2005-06","1a","0","0","0","0","0"
"89320","2006-07","1a","0","0","0","0","0"
"89320","2007-08","1a","0","0","0","0","0"
"89320","2008-09","1a","0","0","0","0","0"
"89320","2009-10","1a","0","0","0","0","0"
"89320","2010-11","1a","0","0","0","0","0"
"89320","2011-12","1a","0","0","0","0","0"
"89320","2012-13","1a","0","0","0","0","0"
"89320","2013-14","1a","55","13","0","0","68"
"89320","2014-15","1a","55","13","0","0","68"
"89326","2002-03","1a","0","0","0","0","0"
"89326","2003-04","1a","0","0","0","0","0"
"89326","2004-05","1a","0","0","0","0","0"
"89326","2005-06","1a","0","0","0","0","0"
"89326","2006-07","1a","0","0","0","0","0"
"89326","2007-08","1a","0","0","0","0","0"
"89326","2008-09","1a","0","0","0","0","0"
"89326","2009-10","1a","0","0","0","0","0"
"89326","2010-11","1a","0","0","0","0","0"
"89326","2011-12","1a","0","0","0","0","0"
"89326","2012-13","1a","0","0","0","0","0"
"89326","2013-14","1a","0","0","0","0","0"
"89326","2014-15","1a","284","74","0","0","179"
"89361","2002-03","1a","0","0","0","0","0"
"89361","2003-04","1a","0","0","0","0","0"
"89361","2004-05","1a","0","0","0","0","0"
"89361","2005-06","1a","0","0","0","0","0"
"89361","2006-07","1a","0","0","0","0","0"
"89361","2007-08","1a","0","0","0","0","0"
"89361","2008-09","1a","0","0","0","0","0"
"89361","2009-10","1a","0","0","0","0","0"
"89361","2010-11","1a","0","0","0","0","0"
"89361","2011-12","1a","0","0","0","0","0"
"89361","2012-13","1a","0","0","0","0","0"
"89361","2013-14","1a","1474","354","0","360","2188"
"89361","2014-15","1a","1474","383","0","360","2217"
"89366","2002-03","1a","0","0","0","0","0"
"89366","2003-04","1a","0","0","0","0","0"
"89366","2004-05","1a","0","0","0","0","0"
"89366","2005-06","1a","0","0","0","0","0"
"89366","2006-07","1a","0","0","0","0","0"
"89366","2007-08","1a","0","0","0","0","0"
"89366","2008-09","1a","0","0","0","0","0"
"89366","2009-10","1a","0","0","0","0","0"
"89366","2010-11","1a","0","0","0","0","0"
"89366","2011-12","1a","0","0","0","0","0"
"89366","2012-13","1a","0","0","0","0","0"
"89366","2013-14","1a","0","0","0","0","0"
"89366","2014-15","1a","312","82","0","0","197"
"89389","2002-03","1a","0","0","0","0","0"
"89389","2003-04","1a","0","0","0","0","0"
"89389","2004-05","1a","0","0","0","0","0"
"89389","2005-06","1a","0","0","0","0","0"
"89389","2006-07","1a","0","0","0","0","0"
"89389","2007-08","1a","0","0","0","0","0"
"89389","2008-09","1a","0","0","0","0","0"
"89389","2009-10","1a","0","0","0","0","0"
"89389","2010-11","1a","0","0","0","0","0"
"89389","2011-12","1a","0","0","0","0","0"
"89389","2012-13","1a","0","0","0","0","0"
"89389","2013-14","1a","0","0","0","0","0"
"89389","2014-15","1a","78","20","0","0","98"
"89392","2002-03","1a","0","0","0","0","0"
"89392","2003-04","1a","0","0","0","0","0"
"89392","2004-05","1a","0","0","0","0","0"
"89392","2005-06","1a","0","0","0","0","0"
"89392","2006-07","1a","0","0","0","0","0"
"89392","2007-08","1a","0","0","0","0","0"
"89392","2008-09","1a","0","0","0","0","0"
"89392","2009-10","1a","0","0","0","0","0"
"89392","2010-11","1a","0","0","0","0","0"
"89392","2011-12","1a","0","0","0","0","0"
"89392","2012-13","1a","105","25","0","0","130"
"89392","2013-14","1a","52","12","11","0","75"
"89392","2014-15","1a","52","14","0","0","66"
"89393","2002-03","1a","0","0","0","0","0"
"89393","2003-04","1a","0","0","0","0","0"
"89393","2004-05","1a","0","0","0","0","0"
"89393","2005-06","1a","0","0","0","0","0"
"89393","2006-07","1a","0","0","0","0","0"
"89393","2007-08","1a","0","0","0","0","0"
"89393","2008-09","1a","0","0","0","0","0"
"89393","2009-10","1a","0","0","0","0","0"
"89393","2010-11","1a","0","0","0","0","0"
"89393","2011-12","1a","0","0","0","0","0"
"89393","2012-13","1a","0","0","0","0","0"
"89393","2013-14","1a","0","0","0","0","0"
"89393","2014-15","1a","60","14","0","0","74"
"89394","2002-03","1a","0","0","0","0","0"
"89394","2003-04","1a","0","0","0","0","0"
"89394","2004-05","1a","0","0","0","0","0"
"89394","2005-06","1a","0","0","0","0","0"
"89394","2006-07","1a","0","0","0","0","0"
"89394","2007-08","1a","0","0","0","0","0"
"89394","2008-09","1a","0","0","0","0","0"
"89394","2009-10","1a","0","0","0","0","0"
"89394","2010-11","1a","0","0","0","0","0"
"89394","2011-12","1a","0","0","0","0","0"
"89394","2012-13","1a","0","0","0","0","0"
"89394","2013-14","1a","0","0","0","0","0"
"89394","2014-15","1a","312","82","0","0","197"
"89404","2002-03","1a","0","0","0","0","0"
"89404","2003-04","1a","0","0","0","0","0"
"89404","2004-05","1a","0","0","0","0","0"
"89404","2005-06","1a","0","0","0","0","0"
"89404","2006-07","1a","0","0","0","0","0"
"89404","2007-08","1a","0","0","0","0","0"
"89404","2008-09","1a","0","0","0","0","0"
"89404","2009-10","1a","0","0","0","0","0"
"89404","2010-11","1a","0","0","0","0","0"
"89404","2011-12","1a","0","0","0","0","0"
"89404","2012-13","1a","0","0","0","0","0"
"89404","2013-14","1a","0","0","0","0","0"
"89404","2014-15","1a","312","82","0","0","197"
"89420","2002-03","1a","0","0","0","0","0"
"89420","2003-04","1a","0","0","0","0","0"
"89420","2004-05","1a","0","0","0","0","0"
"89420","2005-06","1a","0","0","0","0","0"
"89420","2006-07","1a","0","0","0","0","0"
"89420","2007-08","1a","0","0","0","0","0"
"89420","2008-09","1a","0","0","0","0","0"
"89420","2009-10","1a","0","0","0","0","0"
"89420","2010-11","1a","0","0","0","0","0"
"89420","2011-12","1a","0","0","0","0","0"
"89420","2012-13","1a","0","0","0","0","0"
"89420","2013-14","1a","0","0","0","0","0"
"89420","2014-15","1a","78","20","0","0","98"
"89421","2002-03","1a","0","0","0","0","0"
"89421","2003-04","1a","0","0","0","0","0"
"89421","2004-05","1a","0","0","0","0","0"
"89421","2005-06","1a","0","0","0","0","0"
"89421","2006-07","1a","0","0","0","0","0"
"89421","2007-08","1a","0","0","0","0","0"
"89421","2008-09","1a","0","0","0","0","0"
"89421","2009-10","1a","0","0","0","0","0"
"89421","2010-11","1a","0","0","0","0","0"
"89421","2011-12","1a","0","0","0","0","0"
"89421","2012-13","1a","0","0","0","0","0"
"89421","2013-14","1a","0","0","0","0","0"
"89421","2014-15","1a","78","20","0","0","98"
"89422","2002-03","1a","0","0","0","0","0"
"89422","2003-04","1a","0","0","0","0","0"
"89422","2004-05","1a","0","0","0","0","0"
"89422","2005-06","1a","0","0","0","0","0"
"89422","2006-07","1a","0","0","0","0","0"
"89422","2007-08","1a","0","0","0","0","0"
"89422","2008-09","1a","0","0","0","0","0"
"89422","2009-10","1a","0","0","0","0","0"
"89422","2010-11","1a","0","0","0","0","0"
"89422","2011-12","1a","0","0","0","0","0"
"89422","2012-13","1a","0","0","0","0","0"
"89422","2013-14","1a","0","0","0","0","0"
"89422","2014-15","1a","156","41","0","0","197"
"89423","2002-03","1a","0","0","0","0","0"
"89423","2003-04","1a","0","0","0","0","0"
"89423","2004-05","1a","0","0","0","0","0"
"89423","2005-06","1a","0","0","0","0","0"
"89423","2006-07","1a","0","0","0","0","0"
"89423","2007-08","1a","0","0","0","0","0"
"89423","2008-09","1a","0","0","0","0","0"
"89423","2009-10","1a","0","0","0","0","0"
"89423","2010-11","1a","0","0","0","0","0"
"89423","2011-12","1a","0","0","0","0","0"
"89423","2012-13","1a","0","0","0","0","0"
"89423","2013-14","1a","0","0","0","0","0"
"89423","2014-15","1a","156","41","0","0","197"
"89463","2002-03","1a","0","0","0","0","0"
"89463","2003-04","1a","0","0","0","0","0"
"89463","2004-05","1a","0","0","0","0","0"
"89463","2005-06","1a","0","0","0","0","0"
"89463","2006-07","1a","0","0","0","0","0"
"89463","2007-08","1a","0","0","0","0","0"
"89463","2008-09","1a","0","0","0","0","0"
"89463","2009-10","1a","0","0","0","0","0"
"89463","2010-11","1a","0","0","0","0","0"
"89463","2011-12","1a","0","0","0","0","0"
"89463","2012-13","1a","0","0","0","0","0"
"89463","2013-14","1a","0","0","0","0","0"
"89463","2014-15","1a","78","20","0","0","98"
"89513","2002-03","1a","0","0","0","0","0"
"89513","2003-04","1a","0","0","0","0","0"
"89513","2004-05","1a","0","0","0","0","0"
"89513","2005-06","1a","0","0","0","0","0"
"89513","2006-07","1a","0","0","0","0","0"
"89513","2007-08","1a","0","0","0","0","0"
"89513","2008-09","1a","0","0","0","0","0"
"89513","2009-10","1a","0","0","0","0","0"
"89513","2010-11","1a","0","0","0","0","0"
"89513","2011-12","1a","0","0","0","0","0"
"89513","2012-13","1a","0","0","0","0","0"
"89513","2013-14","1a","0","0","0","0","0"
"89513","2014-15","1a","188","48","0","0","118"
"89518","2002-03","1a","0","0","0","0","0"
"89518","2003-04","1a","0","0","0","0","0"
"89518","2004-05","1a","0","0","0","0","0"
"89518","2005-06","1a","0","0","0","0","0"
"89518","2006-07","1a","0","0","0","0","0"
"89518","2007-08","1a","0","0","0","0","0"
"89518","2008-09","1a","0","0","0","0","0"
"89518","2009-10","1a","0","0","0","0","0"
"89518","2010-11","1a","0","0","0","0","0"
"89518","2011-12","1a","0","0","0","0","0"
"89518","2012-13","1a","0","0","0","0","0"
"89518","2013-14","1a","0","0","0","0","0"
"89518","2014-15","1a","83","22","93","0","198"
"89519","2002-03","1a","0","0","0","0","0"
"89519","2003-04","1a","0","0","0","0","0"
"89519","2004-05","1a","0","0","0","0","0"
"89519","2005-06","1a","0","0","0","0","0"
"89519","2006-07","1a","0","0","0","0","0"
"89519","2007-08","1a","0","0","0","0","0"
"89519","2008-09","1a","0","0","0","0","0"
"89519","2009-10","1a","0","0","0","0","0"
"89519","2010-11","1a","0","0","0","0","0"
"89519","2011-12","1a","0","0","0","0","0"
"89519","2012-13","1a","0","0","0","0","0"
"89519","2013-14","1a","0","0","0","0","0"
"89519","2014-15","1a","71","17","0","0","88"
"89520","2002-03","1a","0","0","0","0","0"
"89520","2003-04","1a","0","0","0","0","0"
"89520","2004-05","1a","0","0","0","0","0"
"89520","2005-06","1a","0","0","0","0","0"
"89520","2006-07","1a","0","0","0","0","0"
"89520","2007-08","1a","0","0","0","0","0"
"89520","2008-09","1a","0","0","0","0","0"
"89520","2009-10","1a","0","0","0","0","0"
"89520","2010-11","1a","0","0","0","0","0"
"89520","2011-12","1a","0","0","0","0","0"
"89520","2012-13","1a","0","0","0","0","0"
"89520","2013-14","1a","0","0","0","0","0"
"89520","2014-15","1a","115","27","0","0","142"
"89521","2002-03","1a","0","0","0","0","0"
"89521","2003-04","1a","0","0","0","0","0"
"89521","2004-05","1a","0","0","0","0","0"
"89521","2005-06","1a","0","0","0","0","0"
"89521","2006-07","1a","0","0","0","0","0"
"89521","2007-08","1a","0","0","0","0","0"
"89521","2008-09","1a","0","0","0","0","0"
"89521","2009-10","1a","0","0","0","0","0"
"89521","2010-11","1a","0","0","0","0","0"
"89521","2011-12","1a","0","0","0","0","0"
"89521","2012-13","1a","0","0","0","0","0"
"89521","2013-14","1a","0","0","0","0","0"
"89521","2014-15","1a","78","20","0","0","98"
"89522","2002-03","1a","0","0","0","0","0"
"89522","2003-04","1a","0","0","0","0","0"
"89522","2004-05","1a","0","0","0","0","0"
"89522","2005-06","1a","0","0","0","0","0"
"89522","2006-07","1a","0","0","0","0","0"
"89522","2007-08","1a","0","0","0","0","0"
"89522","2008-09","1a","0","0","0","0","0"
"89522","2009-10","1a","0","0","0","0","0"
"89522","2010-11","1a","0","0","0","0","0"
"89522","2011-12","1a","0","0","0","0","0"
"89522","2012-13","1a","0","0","0","0","0"
"89522","2013-14","1a","0","0","0","0","0"
"89522","2014-15","1a","732","190","0","0","461"
"89523","2002-03","1a","0","0","0","0","0"
"89523","2003-04","1a","0","0","0","0","0"
"89523","2004-05","1a","0","0","0","0","0"
"89523","2005-06","1a","0","0","0","0","0"
"89523","2006-07","1a","0","0","0","0","0"
"89523","2007-08","1a","0","0","0","0","0"
"89523","2008-09","1a","0","0","0","0","0"
"89523","2009-10","1a","0","0","0","0","0"
"89523","2010-11","1a","0","0","0","0","0"
"89523","2011-12","1a","0","0","0","0","0"
"89523","2012-13","1a","0","0","0","0","0"
"89523","2013-14","1a","0","0","0","0","0"
"89523","2014-15","1a","436","114","0","0","275"
"89524","2002-03","1a","0","0","0","0","0"
"89524","2003-04","1a","0","0","0","0","0"
"89524","2004-05","1a","0","0","0","0","0"
"89524","2005-06","1a","0","0","0","0","0"
"89524","2006-07","1a","0","0","0","0","0"
"89524","2007-08","1a","0","0","0","0","0"
"89524","2008-09","1a","0","0","0","0","0"
"89524","2009-10","1a","0","0","0","0","0"
"89524","2010-11","1a","0","0","0","0","0"
"89524","2011-12","1a","0","0","0","0","0"
"89524","2012-13","1a","0","0","0","0","0"
"89524","2013-14","1a","0","0","0","0","0"
"89524","2014-15","1a","376","98","0","0","237"
"89539","2002-03","1a","47","21","40","0","108"
"89539","2003-04","1a","47","11","40","0","98"
"89539","2004-05","1a","47","11","40","0","98"
"89539","2005-06","1a","47","11","40","0","98"
"89539","2006-07","1a","47","11","40","0","98"
"89539","2007-08","1a","47","11","40","0","98"
"89539","2008-09","1a","47","11","40","0","98"
"89539","2009-10","1a","47","11","40","0","98"
"89539","2010-11","1a","47","11","40","0","98"
"89539","2011-12","1a","47","11","29","0","87"
"89539","2012-13","1a","47","11","18","0","76"
"89539","2013-14","1a","61","15","9","0","85"
"89539","2014-15","1a","101","26","113","0","240"
"89540","2002-03","1a","0","0","0","0","0"
"89540","2003-04","1a","0","0","0","0","0"
"89540","2004-05","1a","0","0","0","0","0"
"89540","2005-06","1a","0","0","0","0","0"
"89540","2006-07","1a","0","0","0","0","0"
"89540","2007-08","1a","0","0","0","0","0"
"89540","2008-09","1a","0","0","0","0","0"
"89540","2009-10","1a","0","0","0","0","0"
"89540","2010-11","1a","0","0","0","0","0"
"89540","2011-12","1a","0","0","0","0","0"
"89540","2012-13","1a","0","0","0","0","0"
"89540","2013-14","1a","0","0","0","0","0"
"89540","2014-15","1a","312","82","0","0","197"
"89543","2002-03","1a","0","0","0","0","0"
"89543","2003-04","1a","0","0","0","0","0"
"89543","2004-05","1a","0","0","0","0","0"
"89543","2005-06","1a","0","0","0","0","0"
"89543","2006-07","1a","0","0","0","0","0"
"89543","2007-08","1a","0","0","0","0","0"
"89543","2008-09","1a","0","0","0","0","0"
"89543","2009-10","1a","0","0","0","0","0"
"89543","2010-11","1a","0","0","0","0","0"
"89543","2011-12","1a","0","0","0","0","0"
"89543","2012-13","1a","0","0","0","0","0"
"89543","2013-14","1a","176","42","0","0","218"
"89543","2014-15","1a","176","46","0","0","222"
"89553","2002-03","1a","0","0","0","0","0"
"89553","2003-04","1a","0","0","0","0","0"
"89553","2004-05","1a","0","0","0","0","0"
"89553","2005-06","1a","0","0","0","0","0"
"89553","2006-07","1a","0","0","0","0","0"
"89553","2007-08","1a","0","0","0","0","0"
"89553","2008-09","1a","0","0","0","0","0"
"89553","2009-10","1a","0","0","0","0","0"
"89553","2010-11","1a","0","0","0","0","0"
"89553","2011-12","1a","0","0","0","0","0"
"89553","2012-13","1a","0","0","0","0","0"
"89553","2013-14","1a","333","80","0","0","598"
"89553","2014-15","1a","39","10","0","0","49"
"89555","2002-03","1a","0","0","0","0","0"
"89555","2003-04","1a","0","0","0","0","0"
"89555","2004-05","1a","0","0","0","0","0"
"89555","2005-06","1a","0","0","0","0","0"
"89555","2006-07","1a","0","0","0","0","0"
"89555","2007-08","1a","0","0","0","0","0"
"89555","2008-09","1a","0","0","0","0","0"
"89555","2009-10","1a","0","0","0","0","0"
"89555","2010-11","1a","0","0","0","0","0"
"89555","2011-12","1a","0","0","0","0","0"
"89555","2012-13","1a","0","0","0","0","0"
"89555","2013-14","1a","0","0","0","0","0"
"89555","2014-15","1a","244","64","0","0","154"
"89558","2002-03","1a","0","0","0","0","0"
"89558","2003-04","1a","0","0","0","0","0"
"89558","2004-05","1a","0","0","0","0","0"
"89558","2005-06","1a","0","0","0","0","0"
"89558","2006-07","1a","0","0","0","0","0"
"89558","2007-08","1a","0","0","0","0","0"
"89558","2008-09","1a","0","0","0","0","0"
"89558","2009-10","1a","0","0","0","0","0"
"89558","2010-11","1a","0","0","0","0","0"
"89558","2011-12","1a","0","0","0","0","0"
"89558","2012-13","1a","0","0","0","0","0"
"89558","2013-14","1a","0","0","0","0","0"
"89558","2014-15","1a","78","20","0","0","98"
"89560","2002-03","1a","0","0","0","0","0"
"89560","2003-04","1a","0","0","0","0","0"
"89560","2004-05","1a","0","0","0","0","0"
"89560","2005-06","1a","0","0","0","0","0"
"89560","2006-07","1a","0","0","0","0","0"
"89560","2007-08","1a","0","0","0","0","0"
"89560","2008-09","1a","0","0","0","0","0"
"89560","2009-10","1a","0","0","0","0","0"
"89560","2010-11","1a","0","0","0","0","0"
"89560","2011-12","1a","0","0","0","0","0"
"89560","2012-13","1a","0","0","0","0","0"
"89560","2013-14","1a","0","0","0","0","0"
"89560","2014-15","1a","78","20","0","0","98"
"89561","2002-03","1a","0","0","0","0","0"
"89561","2003-04","1a","0","0","0","0","0"
"89561","2004-05","1a","0","0","0","0","0"
"89561","2005-06","1a","0","0","0","0","0"
"89561","2006-07","1a","0","0","0","0","0"
"89561","2007-08","1a","0","0","0","0","0"
"89561","2008-09","1a","0","0","0","0","0"
"89561","2009-10","1a","0","0","0","0","0"
"89561","2010-11","1a","0","0","0","0","0"
"89561","2011-12","1a","0","0","0","0","0"
"89561","2012-13","1a","0","0","0","0","0"
"89561","2013-14","1a","0","0","0","0","0"
"89561","2014-15","1a","78","20","0","0","118"
"89602","2002-03","1a","0","0","0","0","0"
"89602","2003-04","1a","0","0","0","0","0"
"89602","2004-05","1a","0","0","0","0","0"
"89602","2005-06","1a","0","0","0","0","0"
"89602","2006-07","1a","0","0","0","0","0"
"89602","2007-08","1a","0","0","0","0","0"
"89602","2008-09","1a","0","0","0","0","0"
"89602","2009-10","1a","0","0","0","0","0"
"89602","2010-11","1a","0","0","0","0","0"
"89602","2011-12","1a","0","0","0","0","0"
"89602","2012-13","1a","0","0","0","0","0"
"89602","2013-14","1a","0","0","0","0","0"
"89602","2014-15","1a","8336","2168","0","1080","5792"
"89603","2002-03","1a","0","0","0","0","0"
"89603","2003-04","1a","0","0","0","0","0"
"89603","2004-05","1a","0","0","0","0","0"
"89603","2005-06","1a","0","0","0","0","0"
"89603","2006-07","1a","0","0","0","0","0"
"89603","2007-08","1a","0","0","0","0","0"
"89603","2008-09","1a","0","0","0","0","0"
"89603","2009-10","1a","0","0","0","0","0"
"89603","2010-11","1a","0","0","0","0","0"
"89603","2011-12","1a","0","0","0","0","0"
"89603","2012-13","1a","0","0","0","0","0"
